Customer_ID,Name,Gender,Address,Nationality,Account_Type,Age,Education,Employment,Salary,Employer_Stability,Customer_Loyalty,Balance,Residential_Status,Service_Level
4741,Brooke French,Female,529 Mendez Burgs,Zimbabwean,Current,0,0,2,2,1,0,1,1,1
4742,Gail Little,Male,109 Walker Prairie,Zimbabwean,Savings,2,0,2,0,1,0,2,0,1
4743,Kathy Hill,Male,1929 Carter Flat,Zimbabwean,Savings,2,1,0,1,1,0,0,0,0
4744,Michael Adams,Female,869 Tom Lakes Suite 730,Zimbabwean,Savings,2,1,0,0,0,0,1,1,0
4745,Christopher Gonzalez,Male,001 Williams Lake Suite 701,Zimbabwean,Current,1,0,2,1,0,1,2,1,1
4746,Eric Lopez,Female,765 Joann Union Suite 865,Zimbabwean,Current,0,1,0,1,1,1,0,1,0
4747,Dale Liu,Male,4191 Mckenzie Trafficway Apt. 153,Zimbabwean,Savings,1,0,2,1,1,1,0,1,1
4748,David Krueger,Female,8401 Allen Hills,Zimbabwean,Savings,2,0,0,2,1,1,0,0,0
4749,Sandra Bryant,Female,0578 Howard Flat,Zimbabwean,Current,2,0,2,1,1,0,1,0,1
4750,Michael Weiss,Female,815 Kristin Isle Suite 176,Zimbabwean,Savings,0,0,1,1,1,1,2,1,1
4751,George Nguyen,Female,577 Harrell Mews,Zimbabwean,Savings,1,1,0,2,0,0,0,0,0
4752,Manuel Oliver,Male,282 Erica View,Zimbabwean,Savings,1,0,2,0,1,1,1,0,0
4753,Deanna Miller,Male,5309 Navarro Dale,Zimbabwean,Savings,2,1,2,2,1,1,0,1,2
4754,Mark Vazquez,Female,16695 Anderson Lodge Apt. 584,Zimbabwean,Current,0,0,0,0,0,0,1,1,0
4755,Margaret Lopez,Male,5318 James Spring,Zimbabwean,Current,1,0,2,1,0,0,2,1,1
4756,Anthony Haynes,Male,6878 Donald Via Apt. 004,Zimbabwean,Current,1,1,2,0,1,0,2,0,1
4757,Mrs. Heather Hall,Male,963 Chad Villages,Zimbabwean,Current,2,1,1,2,0,0,2,0,1
4758,Tammy Pearson,Female,99010 Elizabeth Lodge Suite 357,Zimbabwean,Savings,0,1,0,2,1,1,1,0,0
4759,Linda Chang,Female,7126 Sheila River,Zimbabwean,Savings,1,1,0,0,1,1,1,1,0
4760,Brian Acevedo,Male,948 Zachary Harbors,Zimbabwean,Current,1,1,2,1,1,1,1,0,1
4761,Megan Watson,Female,648 Andrew Harbors Suite 614,Zimbabwean,Savings,2,1,2,0,1,1,0,1,1
4762,Joseph Mendez,Male,7453 Stout Circles,Zimbabwean,Savings,2,0,2,0,1,1,0,0,0
4763,Natasha James,Female,100 Dale Points,Zimbabwean,Savings,0,0,0,0,1,1,2,0,0
4764,Mark Floyd,Female,132 Miller Throughway,Zimbabwean,Current,0,0,0,2,0,1,2,1,0
4765,Jason Miller,Male,79831 Dunn Fords Suite 701,Zimbabwean,Current,2,1,0,1,1,1,1,0,1
4766,Amanda Young,Female,00480 Skinner Bridge,Zimbabwean,Current,2,0,0,2,0,1,1,0,0
4767,Briana Byrd,Female,3221 Stephanie Village,Zimbabwean,Savings,2,1,1,1,1,1,1,1,2
4768,Bianca Bryan,Male,6808 Brittany Trafficway Suite 163,Zimbabwean,Current,2,0,2,2,1,0,2,0,2
4769,Elizabeth Oneill,Female,047 Paula Motorway,Zimbabwean,Current,1,1,2,0,1,0,1,1,1
4770,Linda Green,Male,97948 Elizabeth Cove,Zimbabwean,Savings,1,1,0,2,1,0,1,0,0
4771,Anne Young,Male,10808 Nicholas Forge,Zimbabwean,Savings,2,0,1,1,1,1,2,0,1
4772,Christopher Singh,Female,93422 Timothy Flats Apt. 216,Zimbabwean,Savings,0,0,0,2,0,0,1,1,0
4773,Catherine Oneill,Female,521 David Villages Apt. 003,Zimbabwean,Savings,1,1,1,0,0,1,2,1,1
4774,Annette Hughes,Female,213 Kimberly Way,Zimbabwean,Current,1,1,2,1,1,1,0,0,1
4775,Sarah Flores,Female,942 Scott Ford Apt. 347,Zimbabwean,Savings,0,0,1,2,1,1,1,1,1
4776,Steven Hall Jr.,Male,0857 Linda Wall,Zimbabwean,Current,2,1,1,2,1,1,0,1,2
4777,Phillip Reyes,Female,91524 Gonzales Bypass,Zimbabwean,Savings,1,1,1,2,0,1,2,0,1
4778,Danielle Murray,Female,197 April Prairie Apt. 186,Zimbabwean,Current,0,1,1,2,0,0,2,0,0
4779,Maurice Sweeney,Female,945 Walker Coves,Zimbabwean,Savings,1,1,0,1,0,0,0,0,0
4780,Mr. Adrian Anderson III,Female,73450 Browning Club,Zimbabwean,Savings,0,0,0,0,1,1,2,1,0
4781,Linda Sanchez,Female,6449 Walsh Junctions,Zimbabwean,Current,1,1,1,0,1,0,0,1,0
4782,Samantha Alvarado,Male,92873 Brady Oval Suite 655,Zimbabwean,Current,1,0,2,2,0,0,1,1,1
4783,Stephen Watkins,Male,25319 Judith Stravenue,Zimbabwean,Savings,0,0,0,0,1,0,0,1,0
4784,Kelly Potter,Male,694 Jeremy Extensions,Zimbabwean,Savings,0,0,1,2,1,1,2,1,1
4785,Toni Mueller,Male,46735 Steven Road,Zimbabwean,Current,2,1,1,2,1,0,0,0,1
4786,Jason Moyer,Male,6184 Jones Expressway Suite 118,Zimbabwean,Savings,2,1,1,1,1,1,0,1,1
4787,Andrew Miller,Female,2169 Kathy Ridge,Zimbabwean,Current,2,0,2,0,1,1,2,0,1
4788,Vickie Graves,Male,68170 Robert Keys,Zimbabwean,Current,0,1,0,2,0,0,1,0,0
4789,Dr. Angel Hawkins,Female,272 Taylor Glens,Zimbabwean,Savings,0,1,2,1,0,0,0,0,0
4790,Russell Dunn,Female,986 Tracy Ridge,Zimbabwean,Current,0,1,0,0,1,1,2,0,0
4791,April Alvarez,Female,600 Dana Villages,Zimbabwean,Current,2,1,0,1,0,0,0,0,0
4792,Kelly Long,Male,750 Danielle Underpass,Zimbabwean,Savings,1,0,2,1,1,1,2,0,1
4793,David Smith,Female,88102 Foley Cape,Zimbabwean,Current,1,0,1,2,0,0,1,0,0
4794,Brian Anderson,Female,858 Mary Creek Apt. 032,Zimbabwean,Savings,1,0,0,1,1,0,1,0,0
4795,Lisa Singh,Male,3926 Webster Fall Suite 895,Zimbabwean,Current,0,1,0,2,1,0,1,1,0
4796,Richard Bell,Female,646 Osborne Summit,Zimbabwean,Current,2,0,2,0,1,1,0,1,1
4797,Jennifer Lewis,Female,147 Parker Path,Zimbabwean,Savings,2,1,0,0,0,1,0,0,0
4798,Patrick Collins,Female,2936 Davis Port,Zimbabwean,Current,0,1,0,1,0,1,2,0,0
4799,James Smith,Male,5291 Lynn Canyon,Zimbabwean,Current,1,0,1,1,1,0,1,0,0
4800,Kimberly Davis,Female,5046 Miguel Camp,Zimbabwean,Current,0,0,0,1,0,1,1,1,0
4801,Terri Hancock,Male,408 Kelly Groves,Zimbabwean,Savings,2,0,1,1,1,0,1,1,1
4802,Erin Stephens,Male,989 George Extension Apt. 841,Zimbabwean,Savings,1,1,1,2,0,0,0,0,0
4803,Eric Burns,Female,2253 Woods Views,Zimbabwean,Savings,2,0,2,0,1,0,2,1,1
4804,Susan Rivers,Female,708 Wood Parkways,Zimbabwean,Savings,0,1,0,1,1,0,0,1,0
4805,Christopher Miller,Male,952 Ryan Mountain Suite 165,Zimbabwean,Savings,2,1,2,1,0,0,1,0,1
4806,Anna Bradley,Female,2293 Lawrence River Apt. 272,Zimbabwean,Current,2,0,2,0,0,1,1,0,0
4807,Cathy Wallace,Female,672 Joseph Roads Suite 654,Zimbabwean,Savings,0,1,1,1,0,1,0,0,0
4808,Cory Martinez,Female,12062 Garcia Mountains,Zimbabwean,Savings,1,0,1,2,0,1,0,0,0
4809,Ashley Brown,Female,12196 Samantha Center,Zimbabwean,Current,2,0,0,0,0,0,1,1,0
4810,Robin Perez,Male,05497 Padilla Orchard Suite 069,Zimbabwean,Savings,1,0,1,1,1,1,2,1,1
4811,David Davis,Male,0794 Conley Spurs Apt. 684,Zimbabwean,Savings,0,1,1,1,0,1,2,1,1
4812,Joshua Roach,Male,842 Nicole Parkway Suite 937,Zimbabwean,Current,0,1,2,0,1,0,1,1,0
4813,Jeffrey Hall,Male,403 Jenkins Walk Suite 380,Zimbabwean,Current,2,1,1,2,1,0,0,0,1
4814,Tiffany Morgan,Female,0714 Morgan Island Suite 614,Zimbabwean,Current,2,0,2,0,1,1,0,1,1
4815,Robert Peterson,Female,5442 Ramos Center Suite 107,Zimbabwean,Savings,2,0,2,1,0,0,1,1,1
4816,Timothy Anderson,Female,899 Jennifer Freeway,Zimbabwean,Current,0,0,0,2,0,1,1,1,0
4817,Thomas Small,Female,8036 Murphy Expressway Apt. 846,Zimbabwean,Current,2,1,1,0,1,1,1,1,1
4818,Wesley Cain,Male,0816 Holly Creek,Zimbabwean,Current,0,1,0,0,1,1,1,0,0
4819,Brandon Hughes,Female,5616 Hudson Center,Zimbabwean,Savings,0,0,1,2,0,1,1,1,0
4820,Ruth Phillips,Female,85108 Cheryl Gateway Apt. 097,Zimbabwean,Current,1,1,1,0,0,1,0,1,0
4821,Angela Hawkins,Female,41043 Day Station,Zimbabwean,Current,0,0,0,2,1,0,1,0,0
4822,Brian Cruz,Male,3580 Mitchell Plain,Zimbabwean,Savings,2,1,2,2,0,0,2,1,2
4823,Leslie Parker,Female,12889 Katherine Manors,Zimbabwean,Savings,0,0,2,1,0,1,0,0,0
4824,Michelle Nguyen,Male,284 Carl Pike Suite 927,Zimbabwean,Savings,0,1,1,0,0,0,0,0,0
4825,Dawn Ruiz,Male,342 John Fields,Zimbabwean,Savings,1,1,0,2,1,1,0,1,1
4826,Randall Wiley,Male,309 Michael Vista Suite 083,Zimbabwean,Savings,0,0,0,1,1,1,1,1,0
4827,Cindy Fisher,Male,29712 Joshua Estate Suite 095,Zimbabwean,Savings,1,0,1,2,0,1,2,1,1
4828,Joshua Olson,Female,7287 Jones Port,Zimbabwean,Savings,2,1,0,0,0,0,0,1,0
4829,Isaiah Mitchell,Male,7712 Clark Fords Apt. 637,Zimbabwean,Current,0,1,0,2,0,1,2,0,0
4830,Amy Wilson,Male,6045 Lane Road,Zimbabwean,Current,1,1,0,2,0,1,2,1,1
4831,Daniel Perry,Female,499 Michael Rapids Suite 752,Zimbabwean,Current,0,0,0,2,1,0,0,0,0
4832,Robert Moore,Female,630 Noah Rest,Zimbabwean,Savings,0,0,1,0,1,0,0,0,0
4833,Nathaniel Bautista PhD,Female,290 Kemp Cape Apt. 448,Zimbabwean,Savings,0,0,1,0,1,1,1,0,0
4834,Lance Cox,Male,31128 Deborah Lodge,Zimbabwean,Savings,2,0,0,1,1,0,1,1,0
4835,Courtney Reyes,Female,341 Kennedy Grove,Zimbabwean,Savings,2,0,2,2,1,0,2,1,2
4836,Dr. Adrienne Stevens,Female,0375 Ronald Expressway,Zimbabwean,Current,2,0,1,1,0,1,0,1,0
4837,Heather Young,Male,6556 Drake Branch,Zimbabwean,Savings,2,1,2,2,1,0,1,0,2
4838,James Huang,Female,3568 Jane Corners Suite 556,Zimbabwean,Current,0,0,2,2,1,0,0,1,0
4839,Kristy Wiggins,Male,503 Jennifer Shoals Suite 885,Zimbabwean,Savings,1,0,0,0,0,0,2,1,0
4840,Eugene Thompson,Female,08199 Mary Trail Apt. 032,Zimbabwean,Savings,0,0,2,2,1,1,1,0,1
4841,Hayley Davis,Female,03681 Phillips Land Suite 533,Zimbabwean,Current,1,0,1,1,0,1,1,0,0
4842,Chad Wise,Female,4311 Brown Parkway,Zimbabwean,Current,1,1,0,1,0,0,1,1,0
4843,Patrick Gomez,Female,910 Sherry Field Suite 474,Zimbabwean,Savings,1,1,1,2,1,0,0,0,0
4844,Beth Buck,Female,800 Miranda Overpass,Zimbabwean,Savings,2,0,1,2,1,1,0,1,1
4845,Andrew Avery,Female,360 Erin Viaduct Suite 340,Zimbabwean,Savings,2,1,2,1,1,1,2,0,2
4846,Brent Johnson,Female,454 Jacob Crossroad Suite 277,Zimbabwean,Savings,0,1,2,1,1,1,1,1,1
4847,Tamara Richards,Female,50153 Brown Ridge,Zimbabwean,Current,1,1,0,0,0,1,0,0,0
4848,Jesus Keller,Female,49368 Jose Plaza Apt. 148,Zimbabwean,Current,1,0,2,1,0,0,2,1,1
4849,Karen Mendoza,Male,9745 Jacob Mews Suite 800,Zimbabwean,Savings,1,0,2,1,1,1,1,0,1
4850,Gregory Wang,Male,9383 Dorothy Cliff Suite 144,Zimbabwean,Savings,0,0,1,2,1,0,1,1,0
4851,David Allen,Female,70512 Bryan Estates,Zimbabwean,Current,0,0,1,0,0,0,0,0,0
4852,Tyler Moore,Male,44003 Molly Trail Apt. 157,Zimbabwean,Savings,2,1,0,0,1,1,0,1,0
4853,Jeffrey Montes,Male,91567 Audrey Squares,Zimbabwean,Current,0,0,0,1,0,0,2,1,0
4854,Andrew Wallace,Female,881 Kennedy Row,Zimbabwean,Savings,0,1,1,2,1,0,1,0,0
4855,John Burke,Male,898 Gonzalez Courts Apt. 131,Zimbabwean,Savings,2,0,2,0,1,1,0,1,1
4856,Dr. Sandra Mason,Male,338 Saunders Island,Zimbabwean,Current,1,1,0,2,0,0,1,1,0
4857,Timothy Hall,Female,02452 Craig Garden Apt. 226,Zimbabwean,Current,1,0,1,0,1,1,2,0,0
4858,Sheila Reyes,Male,88428 Brooke Ports,Zimbabwean,Savings,1,1,2,2,0,1,2,1,2
4859,Joshua Singleton,Male,0690 Gray Summit,Zimbabwean,Savings,0,0,2,1,1,1,0,1,0
4860,Traci Harris,Female,7863 Danny Extensions,Zimbabwean,Current,0,0,1,1,1,0,0,1,0
4861,Jacob Holland,Female,26889 Michael Dale Apt. 806,Zimbabwean,Savings,1,0,2,0,1,1,1,0,0
4862,Jacqueline Donovan,Male,090 Reyes Streets Apt. 215,Zimbabwean,Current,1,0,0,0,1,0,2,1,0
4863,Sharon Vazquez,Female,07322 Peter Radial,Zimbabwean,Current,2,1,0,0,0,0,0,0,0
4864,Rachel Padilla,Female,43467 Jones Shoals,Zimbabwean,Current,2,1,2,0,1,1,1,0,1
4865,William Colon,Male,002 John Trail Suite 241,Zimbabwean,Current,0,1,2,2,1,1,1,1,2
4866,Brandon Hernandez,Male,254 Samantha Stream,Zimbabwean,Savings,1,0,2,1,1,1,2,1,2
4867,Thomas Kim,Male,6898 Ashley Place Apt. 142,Zimbabwean,Savings,2,1,1,0,1,1,2,1,2
4868,Justin Rodriguez,Male,97043 Fitzgerald Pine,Zimbabwean,Current,2,1,2,2,1,0,0,1,2
4869,Tyler Cardenas,Female,7427 Harris Fall Suite 700,Zimbabwean,Current,1,0,1,1,0,0,2,0,0
4870,Kevin Lee,Female,96687 Caitlin Row,Zimbabwean,Savings,2,0,2,2,0,0,2,0,1
4871,Michael Jones,Male,38082 Bell Village,Zimbabwean,Current,2,0,0,1,1,1,1,1,1
4872,Thomas Fowler,Female,6709 Jason Village,Zimbabwean,Savings,1,1,2,2,0,0,0,1,1
4873,Anthony Trevino,Male,7560 Gilbert Islands,Zimbabwean,Current,1,0,0,2,0,0,2,1,0
4874,Eduardo Johnson,Male,0006 Bell Lane Suite 247,Zimbabwean,Savings,0,0,1,0,1,0,2,0,0
4875,Karen Bartlett,Male,60223 Smith Village,Zimbabwean,Savings,0,1,0,2,0,0,0,1,0
4876,David Wiley,Male,6237 Tina Point Apt. 910,Zimbabwean,Savings,0,0,2,0,0,1,2,0,0
4877,Richard Boone,Male,96724 Mark Isle Apt. 802,Zimbabwean,Savings,1,0,0,2,0,1,2,0,0
4878,Rita Wilson,Male,611 Weiss Alley,Zimbabwean,Savings,2,0,1,0,1,0,2,1,1
4879,Paul Young,Male,514 James Crossing Apt. 739,Zimbabwean,Savings,2,0,1,2,0,1,0,1,1
4880,Nicholas Johnson,Male,2693 Copeland Trail Apt. 139,Zimbabwean,Current,2,0,1,2,0,0,1,0,0
4881,Lacey Miller,Female,360 Mayer Wells Suite 018,Zimbabwean,Current,2,0,1,1,1,0,1,1,1
4882,Daniel Garrison,Female,3647 Alexandria Brooks Suite 081,Zimbabwean,Savings,2,1,2,0,1,0,0,0,0
4883,Melissa Hickman,Male,7875 Cook Burg,Zimbabwean,Savings,2,1,2,1,0,0,1,1,1
4884,Nathan Smith,Male,94397 Nicholson Stream,Zimbabwean,Current,1,0,1,2,0,1,2,0,1
4885,Christopher Ortiz,Male,30008 Lisa Ways,Zimbabwean,Current,1,0,1,2,0,0,0,0,0
4886,Mark Lewis,Male,23107 Denise Stream,Zimbabwean,Current,0,0,2,1,1,1,0,1,0
4887,Gene Garcia,Female,9408 Horn Station,Zimbabwean,Current,2,1,2,1,0,0,1,1,1
4888,Michael Gibbs,Male,280 Lopez Junction Apt. 497,Zimbabwean,Savings,2,1,0,2,0,0,1,1,1
4889,Jennifer Gibbs,Female,38749 Peter Haven Apt. 945,Zimbabwean,Current,2,1,2,1,0,0,1,0,1
4890,Denise Thompson,Male,9309 Rogers Mill Apt. 015,Zimbabwean,Savings,2,0,2,0,1,0,2,1,1
4891,Christopher Murphy,Male,46408 Anderson Estate,Zimbabwean,Savings,1,0,0,2,1,0,0,1,0
4892,Joshua Everett,Female,4633 Dorothy Corners,Zimbabwean,Current,0,1,2,0,1,1,0,0,0
4893,Paul Riggs,Male,44567 Scott Pike Apt. 883,Zimbabwean,Current,1,0,0,1,0,1,0,1,0
4894,Shelley Evans,Female,4262 Carlos Pine,Zimbabwean,Current,2,1,1,1,1,0,2,1,2
4895,Mr. Miguel Castillo,Female,11329 Joshua Trail Apt. 019,Zimbabwean,Current,0,0,1,1,0,0,1,0,0
4896,Jeremy Marquez,Male,10555 West Gateway,Zimbabwean,Savings,2,0,0,2,0,1,0,0,0
4897,Aaron Cochran,Female,143 Amanda Hollow,Zimbabwean,Current,2,0,0,2,0,1,2,1,1
4898,Jacob Owen,Male,33256 Cynthia Branch,Zimbabwean,Current,2,0,0,2,1,1,2,1,2
4899,Daniel Perez,Male,4075 Harper Hills Suite 237,Zimbabwean,Current,1,1,0,2,1,0,2,1,1
4900,Angela Lozano,Female,53912 Martinez Plaza,Zimbabwean,Current,1,0,1,2,1,1,2,0,1
4901,Mike Horton,Female,1036 Kendra Hills,Zimbabwean,Current,0,0,1,0,0,1,1,1,0
4902,Michael Hunter,Female,3131 Kathleen Wall,Zimbabwean,Savings,2,0,2,1,1,1,0,0,1
4903,Benjamin Sanchez,Male,5667 Benson Glen,Zimbabwean,Savings,2,1,1,0,1,1,0,0,0
4904,Linda Bowen,Male,1383 Jose Brooks,Zimbabwean,Savings,2,1,2,1,0,1,0,1,1
4905,Travis Smith,Male,2635 Medina Harbors,Zimbabwean,Current,1,1,2,1,1,1,2,0,2
4906,Shari Neal,Female,868 Mahoney Mills,Zimbabwean,Current,0,1,2,2,0,1,0,0,0
4907,Larry Steele,Male,5632 Billy Ports,Zimbabwean,Savings,1,0,1,0,0,1,2,0,0
4908,Brian Rogers,Female,8063 Silva Roads,Zimbabwean,Savings,2,0,2,2,1,1,0,1,2
4909,Patrick Carroll,Female,493 Sandoval Village Suite 544,Zimbabwean,Savings,2,0,1,2,0,1,1,1,1
4910,Stacie Jefferson,Female,9614 Sylvia Lake Apt. 193,Zimbabwean,Savings,0,1,0,2,1,0,1,0,0
4911,Destiny Williams,Male,682 Hicks Flats,Zimbabwean,Current,2,0,0,2,0,0,0,1,0
4912,Justin Rodriguez,Male,53693 Williams Corner,Zimbabwean,Current,2,0,1,2,1,1,0,0,1
4913,Kaylee Gilmore,Male,521 Smith Trafficway,Zimbabwean,Savings,1,1,2,2,1,1,1,1,2
4914,Paul Gonzalez,Male,026 Downs Underpass Apt. 366,Zimbabwean,Current,0,1,2,1,1,1,2,1,2
4915,John Oneal,Female,90187 Terrence Isle,Zimbabwean,Current,2,0,1,2,1,0,1,1,1
4916,Stephanie Rodriguez,Female,163 Zimmerman Ramp Suite 543,Zimbabwean,Current,2,1,1,1,1,1,2,1,2
4917,Mary Conner MD,Female,48917 Stewart Locks,Zimbabwean,Current,0,0,2,2,0,1,2,1,1
4918,Elizabeth Weber,Female,59765 Moore Valleys Apt. 989,Zimbabwean,Current,2,1,2,2,0,0,0,1,1
4919,Jennifer Crosby,Male,051 Scott Loop Suite 779,Zimbabwean,Current,1,1,2,2,1,1,0,1,2
4920,Deborah Brooks,Female,85563 Smith Via Suite 695,Zimbabwean,Savings,1,0,1,2,1,0,0,1,0
4921,Stephanie Boyd,Female,24032 Jeffrey Prairie Suite 223,Zimbabwean,Savings,2,0,1,0,1,0,0,1,0
4922,Pamela Fernandez,Female,996 Wilson Ridges Suite 994,Zimbabwean,Savings,0,1,2,2,0,0,2,1,1
4923,Leah Cole,Male,00125 Colleen Plain,Zimbabwean,Current,1,1,2,0,1,1,1,1,1
4924,Brian Patterson,Female,42359 Williams Trail,Zimbabwean,Savings,0,1,2,1,0,1,0,1,0
4925,Vincent Robles,Male,10530 Carroll Hollow Suite 997,Zimbabwean,Savings,1,0,0,2,0,1,0,0,0
4926,Jose Caldwell,Female,672 Sherry Burgs,Zimbabwean,Savings,0,1,0,1,0,0,0,0,0
4927,John Jenkins,Male,93965 Hudson Valleys Apt. 942,Zimbabwean,Current,2,0,0,2,0,0,0,1,0
4928,Alan Mcintosh,Female,41292 Nancy Roads Apt. 753,Zimbabwean,Current,2,0,0,0,0,1,1,0,0
4929,Daniel Thomas,Male,69517 Erica Squares,Zimbabwean,Savings,2,1,0,2,0,0,2,1,1
4930,Mrs. Jennifer Bernard,Female,316 Rebecca Bypass Suite 277,Zimbabwean,Savings,2,0,0,1,0,1,0,1,0
4931,Melissa Knox,Female,40120 Frey Lakes Apt. 657,Zimbabwean,Savings,0,1,2,1,1,0,1,1,1
4932,Jeffrey Garrison,Male,0008 Aaron Squares Suite 124,Zimbabwean,Savings,0,0,0,1,1,1,1,0,0
4933,Randy Hill,Female,057 Vicki Bypass,Zimbabwean,Savings,2,0,0,0,0,0,1,1,0
4934,Mathew Cameron,Female,58690 Brown Valley Suite 233,Zimbabwean,Current,2,1,1,2,0,0,2,0,1
4935,Cassandra Maynard,Male,31365 Janet Trace,Zimbabwean,Current,0,0,2,2,0,0,2,1,1
4936,Caitlin Mahoney,Male,17797 Durham Cove Apt. 483,Zimbabwean,Savings,2,0,0,0,1,1,2,0,0
4937,Olivia Anderson,Female,10105 Scott Roads Suite 621,Zimbabwean,Current,2,1,0,2,1,1,1,0,1
4938,Tyler Ramos,Female,3522 Oneal Parkway Suite 180,Zimbabwean,Current,0,1,2,2,1,0,1,1,1
4939,Kevin Watson,Female,32674 Martinez Centers Suite 065,Zimbabwean,Savings,1,0,1,1,1,1,2,1,1
4940,Deborah Davis MD,Female,5449 Samuel Burg Suite 666,Zimbabwean,Savings,0,0,1,2,0,1,0,1,0
4941,Jennifer Boyle,Female,306 Ashley Overpass Suite 397,Zimbabwean,Savings,1,0,0,1,0,0,1,0,0
4942,Shane Mora,Female,7646 Hill Lodge Apt. 320,Zimbabwean,Current,2,1,2,2,1,0,2,0,2
4943,Timothy Mccoy,Male,1822 Martin Turnpike,Zimbabwean,Savings,1,0,0,2,1,0,0,1,0
4944,Jennifer Sullivan,Male,94754 Johnson Springs,Zimbabwean,Current,1,1,0,1,1,0,2,0,0
4945,Max Andrews,Male,1588 Hernandez Manors Suite 412,Zimbabwean,Savings,1,0,0,2,1,1,0,0,0
4946,Alexander Williams,Female,38196 Long Village,Zimbabwean,Savings,2,1,0,1,0,1,1,0,0
4947,Terry Park,Male,83548 Bruce Bypass Apt. 312,Zimbabwean,Savings,1,1,0,0,0,0,1,1,0
4948,Rebecca Williams,Male,86272 White Highway Apt. 454,Zimbabwean,Current,0,1,2,2,1,0,2,0,1
4949,Jon Cooper,Male,48601 Rice Creek,Zimbabwean,Current,0,0,0,2,1,1,0,1,0
4950,James Miller,Male,15467 Perkins Common,Zimbabwean,Current,1,1,0,0,0,0,0,0,0
4951,Randy Mitchell,Female,8745 Gates Cove Apt. 718,Zimbabwean,Current,0,1,0,2,1,1,2,0,1
4952,Michael Haley,Female,27329 Robinson Meadow Apt. 066,Zimbabwean,Current,0,0,2,1,1,1,1,0,0
4953,Latoya Garza,Male,195 Fernandez Lights Apt. 391,Zimbabwean,Savings,2,0,0,1,1,0,0,1,0
4954,Cody Miller,Female,83068 Hobbs Fords Suite 836,Zimbabwean,Savings,1,0,2,1,0,1,2,1,1
4955,Elizabeth Morgan,Male,053 Alexandra Ports Apt. 947,Zimbabwean,Savings,1,1,1,2,0,1,1,0,1
4956,Wendy Richardson,Female,90132 Shawn Mount Apt. 988,Zimbabwean,Current,1,0,1,0,0,0,1,1,0
4957,Megan Taylor,Female,512 Danielle Way,Zimbabwean,Savings,1,0,1,2,1,0,2,1,1
4958,Ruth Huff,Female,6260 Scott Glens,Zimbabwean,Current,2,0,2,1,1,0,1,0,1
4959,Alexis Harris,Female,4789 Smith Bridge Apt. 323,Zimbabwean,Current,0,0,2,1,1,0,2,0,0
4960,Michael Watson,Male,38456 Burns Via,Zimbabwean,Current,0,0,1,1,0,1,1,1,0
4961,Deborah Gregory,Female,08979 Garcia Well,Zimbabwean,Current,1,1,2,0,0,1,0,1,0
4962,Danielle Murphy,Male,852 Dana Roads Suite 906,Zimbabwean,Current,2,1,1,1,1,0,0,0,0
4963,Laura Calhoun,Male,3891 Kenneth Loaf,Zimbabwean,Savings,0,1,1,1,0,1,1,0,0
4964,James Pratt,Male,658 Sarah Forge,Zimbabwean,Current,1,1,1,2,1,0,2,0,1
4965,Jamie Davis,Female,2229 Kemp Circle,Zimbabwean,Current,2,0,0,2,0,0,0,0,0
4966,Peter Young,Female,9654 Mcdonald Creek,Zimbabwean,Current,2,0,2,0,1,0,1,0,0
4967,Isabel Burnett,Male,6710 Jeanne Rapids Apt. 320,Zimbabwean,Savings,1,1,1,2,1,0,0,0,0
4968,Abigail Williams,Female,7636 Phillips Green Apt. 962,Zimbabwean,Savings,1,0,0,2,1,1,1,0,0
4969,Nicholas Anderson,Female,955 Paul Heights Suite 665,Zimbabwean,Savings,2,1,2,1,0,1,0,1,1
4970,Barry Ali,Female,7848 Keller Via,Zimbabwean,Current,1,1,1,0,0,1,1,0,0
4971,Mark Shah,Male,893 Sean Knoll,Zimbabwean,Current,2,0,1,0,1,0,1,0,0
4972,Luke Evans MD,Female,64274 Gregory Ports,Zimbabwean,Current,0,1,2,1,1,1,2,1,2
4973,Javier Garcia,Male,996 Melissa Island,Zimbabwean,Current,2,1,0,1,1,0,0,0,0
4974,Troy Walter,Female,40607 Sean Springs,Zimbabwean,Current,1,0,0,1,1,0,0,0,0
4975,Timothy Parker,Male,5177 Brown Way,Zimbabwean,Savings,0,1,2,0,1,0,0,0,0
4976,Michele Nash MD,Male,92001 Ryan Dam Apt. 623,Zimbabwean,Current,0,1,0,2,0,1,1,1,0
4977,Michele Young,Male,9909 Tate Overpass Suite 708,Zimbabwean,Current,1,0,0,2,0,1,0,0,0
4978,Melvin Ingram Jr.,Male,0060 Francis Hill Apt. 320,Zimbabwean,Current,1,0,0,0,0,0,0,0,0
4979,Brian Chapman,Female,644 Robert Bridge Apt. 541,Zimbabwean,Savings,1,0,2,0,0,0,2,1,0
4980,Joan Anderson,Female,47590 Kelley Turnpike,Zimbabwean,Current,2,1,0,0,0,1,2,0,0
4981,Paul Munoz,Female,6160 Michael Avenue Suite 918,Zimbabwean,Savings,2,0,2,2,0,0,2,1,2
4982,Jerry Dougherty,Female,4519 Gray Glen,Zimbabwean,Savings,1,1,0,2,0,0,0,1,0
4983,Taylor Malone,Female,086 Cruz Station,Zimbabwean,Current,2,0,1,2,1,0,0,0,0
4984,Christina Osborne,Female,863 Velasquez Crescent,Zimbabwean,Savings,0,0,0,1,1,0,1,0,0
