Customer_ID,Name,Gender,Address,Nationality,Account_Type,Age,Education,Employment,Salary,Employer_Stability,Customer_Loyalty,Balance,Residential_Status,Service_Level
389,Kristine Johnson,Male,9571 Mitchell Mission,239,Savings Account,60 +,Highschool and below,Student,4627,Unstable,10,179487,Owned,1.0
390,Christopher Kelly,Male,5095 Hill Keys Apt. 062,222,Current Account,18 - 35,Tertiary and above,Contract,24001,Stable,3,2333,Rented,0.0
391,Kristen Freeman,Female,95325 Freeman Courts Suite 139,222,Savings Account,18 - 35,Highschool and below,Contract,4627,Stable,4,2789,Rented,0.0
392,Alan Lopez,Female,9364 Sutton Parkway Suite 719,239,Savings Account,36 - 59,Tertiary and above,Contract,24001,Unstable,1,2333,Rented,0.0
393,Ebony Armstrong,Female,9679 Robinson Cove Apt. 846,239,Savings Account,36 - 59,Highschool and below,Contract,886,Stable,3,2789,Owned,0.0
394,Jeffrey Mcgee,Male,0546 Felicia Meadows Suite 226,239,Current Account,60 +,Highschool and below,Permanent,4627,Stable,4,179487,Owned,0.0
395,Tonya Lowe,Male,2721 Nash Ramp Apt. 087,222,Current Account,18 - 35,Highschool and below,Permanent,886,Unstable,6,179487,Owned,1.0
396,Alexis House,Female,399 Long Square Suite 699,239,Savings Account,18 - 35,Tertiary and above,Student,4627,Unstable,4,2333,Rented,0.0
397,Linda Harper,Female,344 Lawrence Drive Suite 126,239,Savings Account,60 +,Highschool and below,Student,4627,Unstable,6,2333,Rented,0.0
398,Alexis Munoz,Female,1150 Pena Drive,239,Current Account,60 +,Highschool and below,Contract,24001,Stable,0,2789,Rented,0.0
399,Eric Cole,Male,2934 Perez Creek,222,Savings Account,18 - 35,Tertiary and above,Student,886,Unstable,8,2333,Owned,1.0
400,Lauren Montgomery,Male,96082 Jones Vista,222,Savings Account,36 - 59,Highschool and below,Permanent,886,Stable,0,2789,Rented,0.0
401,Jennifer Farrell,Female,731 Brooke Fork Suite 258,156,Current Account,60 +,Highschool and below,Student,4627,Stable,1,179487,Rented,0.0
402,Thomas Wolfe,Male,61755 Bradley Neck,239,Current Account,18 - 35,Highschool and below,Contract,24001,Unstable,6,2789,Rented,1.0
403,Michael Wright,Female,00018 Myers Pass Suite 931,193,Savings Account,60 +,Highschool and below,Student,24001,Unstable,9,2789,Rented,1.0
404,Nicholas Bradshaw,Female,87364 Jose Pike,239,Current Account,18 - 35,Highschool and below,Contract,4627,Unstable,1,2789,Rented,0.0
405,Natalie Rodriguez,Female,25558 Gonzalez Parkways Suite 233,193,Current Account,60 +,Highschool and below,Student,4627,Unstable,7,2789,Owned,0.0
406,Elizabeth Myers,Male,00836 Brown Crescent,145,Current Account,60 +,Highschool and below,Student,24001,Stable,0,2333,Rented,0.0
407,William Leonard,Female,3218 Daniel Orchard Suite 811,99,Savings Account,60 +,Tertiary and above,Student,24001,Unstable,10,179487,Rented,1.0
408,Kenneth Andrews,Male,59506 Duncan Pass,239,Current Account,18 - 35,Highschool and below,Contract,886,Stable,6,2789,Rented,0.0
409,Joel Alexander,Female,765 Steven Ford Suite 131,239,Savings Account,36 - 59,Highschool and below,Contract,24001,Unstable,0,179487,Owned,0.0
410,Vickie Hill,Female,56813 Kelley Bridge Apt. 495,223,Current Account,36 - 59,Highschool and below,Permanent,886,Unstable,3,2789,Owned,0.0
411,Dawn Martin,Female,15981 Laura Expressway Apt. 470,193,Current Account,36 - 59,Highschool and below,Permanent,4627,Stable,4,2789,Owned,0.0
412,Christina Giles,Male,6021 Stephens Ports,223,Current Account,60 +,Highschool and below,Permanent,4627,Unstable,2,179487,Owned,0.0
413,Melissa Crawford,Male,3177 Roberts Via Suite 030,44,Savings Account,36 - 59,Highschool and below,Contract,4627,Unstable,10,179487,Owned,2.0
414,Samuel Diaz,Female,321 Amy Fort,223,Savings Account,18 - 35,Tertiary and above,Contract,886,Stable,8,2789,Rented,1.0
415,Katelyn Moore,Male,660 Camacho Harbor Apt. 701,239,Savings Account,18 - 35,Tertiary and above,Contract,886,Unstable,3,2789,Owned,0.0
416,Jeffrey Malone,Male,81247 Miller Common,44,Savings Account,18 - 35,Highschool and below,Permanent,4627,Stable,8,179487,Owned,2.0
417,Kimberly Blake,Female,422 Horne Lock,44,Current Account,36 - 59,Highschool and below,Permanent,886,Stable,2,179487,Owned,0.0
418,Patrick Cook,Male,259 Shannon Viaduct,239,Savings Account,18 - 35,Tertiary and above,Student,886,Unstable,10,179487,Rented,1.0
419,Karen Miller,Male,399 Michael Ville Suite 312,193,Current Account,18 - 35,Highschool and below,Contract,886,Unstable,2,179487,Owned,0.0
420,Craig Torres,Female,692 Natasha Wells,44,Savings Account,18 - 35,Tertiary and above,Contract,24001,Unstable,2,179487,Owned,0.0
421,Seth Sanders,Male,843 Mcdowell Ridges Suite 099,223,Savings Account,18 - 35,Tertiary and above,Contract,24001,Unstable,3,2333,Rented,0.0
422,Jessica Lester,Male,5407 Christopher Union Apt. 900,239,Savings Account,18 - 35,Highschool and below,Student,4627,Stable,8,2333,Rented,1.0
423,Kathleen Cross,Female,679 Poole Mill,28,Current Account,60 +,Highschool and below,Contract,4627,Unstable,0,2789,Rented,0.0
424,Michael Perry,Female,374 Prince Rest Apt. 152,145,Current Account,36 - 59,Highschool and below,Permanent,886,Stable,4,179487,Rented,0.0
425,Angela Duffy,Male,72735 Michael Mountain,239,Current Account,36 - 59,Tertiary and above,Contract,4627,Stable,7,2789,Rented,1.0
426,Derek Odom,Female,625 Scott Plains,156,Savings Account,18 - 35,Tertiary and above,Student,886,Stable,7,2789,Rented,1.0
427,Hayley Miller,Male,27717 John Plains Apt. 644,239,Current Account,18 - 35,Tertiary and above,Permanent,4627,Unstable,3,2333,Rented,0.0
428,Jennifer Schwartz,Female,31718 Douglas Via,239,Savings Account,18 - 35,Tertiary and above,Student,24001,Stable,6,2789,Owned,1.0
429,Alejandro Webb,Female,5095 Holmes Island Apt. 469,99,Current Account,36 - 59,Tertiary and above,Student,886,Unstable,3,179487,Rented,0.0
430,Aaron Carey,Male,508 Patton Drive Suite 058,145,Savings Account,18 - 35,Tertiary and above,Contract,4627,Stable,1,2333,Rented,0.0
431,Tonya Walker,Female,3217 Jennifer Route Suite 896,28,Current Account,18 - 35,Tertiary and above,Permanent,4627,Stable,0,2333,Owned,0.0
432,Richard Hunt,Male,990 Fleming Junctions Suite 054,156,Current Account,18 - 35,Highschool and below,Student,886,Stable,10,179487,Owned,2.0
433,Shelby Stanton,Male,2331 Martinez Brooks Suite 357,239,Current Account,60 +,Highschool and below,Contract,24001,Stable,7,179487,Rented,1.0
434,Donna Powers,Male,566 Medina Creek,44,Current Account,18 - 35,Highschool and below,Student,886,Stable,4,2789,Owned,0.0
435,William Hall,Female,723 Miller Gardens Suite 336,44,Savings Account,18 - 35,Highschool and below,Contract,4627,Stable,8,2789,Rented,1.0
436,Scott Bradley,Female,46986 Beth Highway Suite 080,222,Current Account,60 +,Tertiary and above,Student,24001,Unstable,10,2789,Rented,1.0
437,Jennifer Kennedy,Female,86185 Jimenez Rue,222,Savings Account,36 - 59,Tertiary and above,Student,4627,Stable,0,2333,Owned,0.0
438,Steven Ramirez,Female,87808 Joseph Ville,239,Current Account,60 +,Tertiary and above,Permanent,24001,Unstable,3,2333,Rented,0.0
439,Chris Anderson,Male,597 Lindsey Trail Apt. 287,239,Savings Account,18 - 35,Highschool and below,Student,4627,Stable,2,179487,Rented,0.0
440,Sergio Fry,Male,102 Jimenez Ford,28,Savings Account,18 - 35,Highschool and below,Student,886,Stable,4,179487,Rented,0.0
441,Brenda Burns,Female,10555 Macdonald Junctions,222,Savings Account,36 - 59,Tertiary and above,Contract,886,Unstable,9,179487,Owned,1.0
442,Jill Wells,Male,553 Mckinney Walks Apt. 864,223,Savings Account,36 - 59,Tertiary and above,Contract,24001,Stable,2,2333,Owned,0.0
443,Jennifer Mullins,Female,762 Justin Lake,44,Savings Account,18 - 35,Highschool and below,Student,4627,Unstable,8,2789,Owned,1.0
444,Jay Brown,Male,8821 Timothy Garden Apt. 219,156,Current Account,60 +,Highschool and below,Permanent,4627,Unstable,10,179487,Rented,1.0
445,Stephanie Hahn,Female,4545 George Village,28,Current Account,18 - 35,Highschool and below,Contract,886,Stable,4,179487,Owned,0.0
446,Andrew Porter,Female,62473 Sharon Locks Apt. 833,145,Current Account,60 +,Highschool and below,Contract,886,Stable,5,179487,Owned,0.0
447,Jesse Jimenez,Female,28611 Rodriguez Course Apt. 288,28,Current Account,60 +,Highschool and below,Contract,4627,Unstable,1,2789,Owned,0.0
448,Jenna Stone,Male,813 Perez Springs Suite 631,156,Current Account,36 - 59,Highschool and below,Student,886,Stable,6,2789,Rented,0.0
449,Adam Lewis,Male,227 Smith Stravenue,239,Current Account,60 +,Tertiary and above,Student,24001,Unstable,1,2333,Rented,0.0
450,Laura Banks,Male,89427 Lee Landing,223,Current Account,18 - 35,Tertiary and above,Permanent,24001,Unstable,7,2333,Rented,1.0
451,Jason Holmes,Female,459 Cook Lock Apt. 287,156,Current Account,18 - 35,Highschool and below,Permanent,886,Stable,1,2789,Owned,0.0
452,Jeremiah Benjamin,Male,87109 Allison Harbor,156,Current Account,36 - 59,Highschool and below,Contract,886,Unstable,1,2789,Rented,0.0
453,Richard Andrews,Male,0411 Benton Fields Apt. 327,239,Current Account,60 +,Tertiary and above,Contract,24001,Unstable,1,2789,Owned,0.0
454,Sandra Oconnell,Female,24070 Taylor Unions Apt. 718,222,Current Account,18 - 35,Tertiary and above,Student,886,Unstable,0,2789,Rented,0.0
455,Thomas Lee,Male,0892 Smith Lodge Apt. 316,239,Savings Account,18 - 35,Highschool and below,Student,886,Stable,9,2789,Owned,1.0
456,Dr. Shane Scott,Male,47127 Kaylee Views,239,Current Account,18 - 35,Tertiary and above,Contract,4627,Unstable,10,179487,Rented,2.0
457,Sharon Rose,Male,89416 Holt Park Suite 132,28,Savings Account,18 - 35,Tertiary and above,Contract,4627,Stable,1,2789,Owned,0.0
458,Amy Garcia,Male,67461 Heather Fort Suite 449,239,Current Account,36 - 59,Highschool and below,Contract,886,Stable,9,2333,Rented,1.0
459,Timothy Soto,Female,5755 Amanda Spring Suite 900,239,Current Account,18 - 35,Tertiary and above,Permanent,24001,Stable,4,2333,Owned,1.0
460,Susan Rios,Female,18850 Natalie Lane,239,Current Account,60 +,Tertiary and above,Student,4627,Stable,6,179487,Rented,0.0
461,Victor Rodriguez,Male,42213 Veronica Falls Suite 537,193,Savings Account,36 - 59,Highschool and below,Student,886,Unstable,7,179487,Rented,0.0
462,Victoria Nelson,Male,997 Alexis Locks,223,Savings Account,36 - 59,Highschool and below,Contract,24001,Stable,9,179487,Owned,2.0
463,Jacqueline Mendoza,Female,62829 Christopher Squares,145,Current Account,36 - 59,Tertiary and above,Student,886,Stable,8,2333,Owned,1.0
464,Sophia Hart,Female,8693 Tricia Fords,239,Current Account,36 - 59,Tertiary and above,Contract,886,Stable,0,179487,Rented,0.0
465,Vincent Baldwin,Male,619 Norma Mountain,223,Current Account,18 - 35,Highschool and below,Student,4627,Unstable,8,2333,Rented,0.0
466,Lisa Johnson,Male,661 Lewis Hill,156,Savings Account,18 - 35,Tertiary and above,Permanent,24001,Unstable,5,179487,Owned,1.0
467,Larry Aguilar,Female,84594 Bishop Gateway Suite 623,145,Savings Account,60 +,Highschool and below,Contract,4627,Unstable,1,179487,Rented,0.0
468,Jacqueline Campbell,Male,655 Kimberly Crest,193,Savings Account,18 - 35,Tertiary and above,Permanent,886,Stable,9,2789,Rented,2.0
469,Angela Richardson,Female,986 Mills Dale,44,Current Account,60 +,Tertiary and above,Student,4627,Unstable,3,2789,Rented,0.0
470,Bryan Garcia,Female,3944 Brittany Via Apt. 803,193,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Unstable,9,2333,Rented,1.0
471,Whitney Guzman,Female,696 Thomas Corners Apt. 272,222,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Stable,7,2789,Rented,1.0
472,Ryan Bowman,Female,430 Benjamin Groves,156,Current Account,18 - 35,Highschool and below,Student,24001,Unstable,10,2333,Rented,1.0
473,Erin Bennett,Male,97474 Eric Cliff,145,Current Account,60 +,Highschool and below,Student,24001,Unstable,0,179487,Rented,0.0
474,Michelle Campbell,Female,162 Manuel Branch,239,Savings Account,60 +,Highschool and below,Contract,886,Unstable,2,2789,Rented,0.0
475,Philip Everett,Male,746 Hobbs Lane Suite 199,156,Savings Account,60 +,Tertiary and above,Student,24001,Unstable,2,2333,Owned,0.0
476,Steven Brown,Female,5359 Nancy Ports Apt. 406,239,Savings Account,60 +,Tertiary and above,Student,4627,Unstable,9,2333,Rented,0.0
477,Jennifer Miller,Female,217 Cruz Court Suite 834,99,Current Account,60 +,Tertiary and above,Permanent,4627,Stable,7,179487,Rented,1.0
478,Karina Castillo,Female,97402 Carol Ville,239,Savings Account,18 - 35,Highschool and below,Student,4627,Stable,5,179487,Owned,1.0
479,Calvin White,Male,83399 Kim Loop Suite 189,44,Savings Account,60 +,Tertiary and above,Student,886,Unstable,6,2333,Rented,0.0
480,Steven Warren,Male,905 Rojas Locks,239,Current Account,18 - 35,Highschool and below,Contract,4627,Stable,2,2789,Rented,0.0
481,Tammy Price,Male,3348 Jason Estate Apt. 835,44,Current Account,18 - 35,Highschool and below,Permanent,24001,Stable,4,2333,Rented,0.0
482,Debbie Camacho,Male,3642 Stephanie Villages Apt. 865,28,Savings Account,18 - 35,Highschool and below,Permanent,24001,Stable,9,2333,Rented,2.0
483,Mr. Lawrence Parsons,Male,071 Mooney Mountain,222,Current Account,60 +,Tertiary and above,Permanent,4627,Unstable,1,2333,Rented,0.0
484,Christopher Taylor,Female,933 Heidi Plaza,223,Current Account,60 +,Tertiary and above,Permanent,24001,Unstable,6,2789,Owned,1.0
485,Daniel Hansen,Male,28893 Vicki Mission Apt. 101,222,Current Account,36 - 59,Highschool and below,Contract,886,Stable,9,179487,Rented,1.0
486,David Banks,Female,3223 Rachel Walk,222,Current Account,36 - 59,Highschool and below,Contract,24001,Stable,0,2789,Owned,0.0
487,Mrs. Kimberly Cruz MD,Female,23568 Matthew Club,239,Savings Account,18 - 35,Tertiary and above,Contract,24001,Stable,10,2333,Owned,2.0
488,Bonnie Mclaughlin,Female,678 Decker Junctions,223,Savings Account,60 +,Highschool and below,Contract,24001,Stable,1,179487,Owned,0.0
489,Eric Riley,Female,4570 Bradley Cove Suite 807,156,Savings Account,60 +,Highschool and below,Contract,24001,Unstable,0,2333,Rented,0.0
490,Lauren Schneider,Female,66129 Brown Way,28,Current Account,18 - 35,Tertiary and above,Student,4627,Unstable,10,179487,Rented,2.0
491,David Knight,Female,64050 Mcgee Extension,222,Savings Account,18 - 35,Tertiary and above,Student,886,Stable,6,179487,Owned,1.0
492,Michael Torres,Male,0636 Sarah Road Suite 678,193,Current Account,60 +,Highschool and below,Contract,886,Unstable,7,2789,Rented,0.0
493,Adriana Patterson,Male,65764 Meyer Roads Suite 190,223,Savings Account,18 - 35,Tertiary and above,Permanent,886,Unstable,8,2789,Owned,1.0
494,Christine Tucker,Male,106 Allen Lodge Suite 763,223,Savings Account,18 - 35,Highschool and below,Permanent,24001,Stable,3,2333,Owned,0.0
495,Laurie Cunningham,Male,836 Paul Rapids,145,Current Account,18 - 35,Tertiary and above,Contract,24001,Unstable,7,179487,Owned,2.0
496,Carol Hester,Female,83990 Page Circle,239,Current Account,18 - 35,Tertiary and above,Permanent,886,Stable,2,179487,Rented,0.0
497,Yvonne Carlson,Female,72094 Mclaughlin Village,239,Savings Account,36 - 59,Highschool and below,Contract,886,Unstable,3,2789,Owned,0.0
498,Joann Cole,Female,355 Smith Manors,239,Current Account,36 - 59,Tertiary and above,Student,886,Unstable,10,2789,Rented,1.0
499,Ann Bryant,Female,953 Long Drive Apt. 586,156,Current Account,36 - 59,Tertiary and above,Permanent,24001,Unstable,1,2789,Owned,0.0
500,Mason Santos,Female,01900 Eric Road,239,Savings Account,18 - 35,Tertiary and above,Contract,4627,Stable,2,179487,Rented,0.0
501,Mr. Timothy Johnson,Female,88565 Daryl Pike,239,Current Account,60 +,Tertiary and above,Contract,886,Unstable,5,179487,Owned,0.0
502,Terry Clark,Female,0596 Devin Spurs Suite 244,239,Current Account,36 - 59,Highschool and below,Permanent,886,Unstable,4,179487,Rented,0.0
503,Michael Acosta,Male,8581 Franco Crossroad Apt. 960,239,Current Account,18 - 35,Highschool and below,Student,4627,Stable,2,179487,Owned,0.0
504,Tiffany Suarez,Male,710 Christopher Port Suite 732,239,Savings Account,36 - 59,Tertiary and above,Permanent,4627,Stable,6,2789,Rented,1.0
505,Christopher Rich,Male,35967 Jesse Bridge,239,Savings Account,36 - 59,Highschool and below,Student,24001,Stable,7,179487,Rented,1.0
506,Stephanie Kim,Female,269 Michael Mountains Suite 738,239,Savings Account,18 - 35,Highschool and below,Contract,4627,Unstable,8,2333,Rented,1.0
507,Maria Smith,Male,8784 Scott Harbors Apt. 185,223,Current Account,18 - 35,Highschool and below,Student,24001,Stable,7,2789,Rented,1.0
508,Mr. Kenneth Ramirez DDS,Female,9285 Courtney Loaf,239,Savings Account,60 +,Tertiary and above,Permanent,24001,Unstable,0,2333,Owned,0.0
509,Meghan Thompson,Female,305 Ryan Land Suite 152,156,Savings Account,36 - 59,Highschool and below,Student,24001,Stable,10,2333,Owned,1.0
510,Nancy Pierce,Male,7526 John Neck,99,Savings Account,18 - 35,Highschool and below,Permanent,886,Unstable,6,2333,Owned,0.0
511,Michael Grimes,Male,892 Caroline Terrace,99,Savings Account,60 +,Tertiary and above,Permanent,4627,Stable,2,2789,Rented,0.0
512,Daniel Baker,Male,52341 Baker Trail Suite 647,28,Current Account,60 +,Highschool and below,Student,4627,Unstable,9,2789,Owned,1.0
513,Linda Smith,Male,592 Amy Valleys,222,Savings Account,60 +,Tertiary and above,Permanent,4627,Stable,3,2333,Rented,0.0
514,Brian Olsen,Female,052 Chelsea Views,239,Savings Account,18 - 35,Highschool and below,Student,4627,Unstable,4,179487,Rented,0.0
515,Jessica Obrien,Female,6902 Lara Falls Apt. 195,145,Current Account,18 - 35,Tertiary and above,Contract,4627,Unstable,6,2333,Rented,0.0
516,Leah Arnold,Male,3411 Abigail Alley Apt. 098,145,Savings Account,36 - 59,Highschool and below,Permanent,886,Stable,1,2333,Rented,0.0
517,Dr. Noah Woodard,Female,81478 Lisa Row,239,Savings Account,60 +,Tertiary and above,Student,4627,Unstable,0,2789,Owned,0.0
518,Eric Ramsey,Female,807 Shelby Trafficway,193,Savings Account,18 - 35,Tertiary and above,Contract,24001,Unstable,7,2789,Owned,1.0
519,Ashley Johnson,Female,51759 Michael Isle Apt. 550,44,Current Account,36 - 59,Highschool and below,Contract,4627,Stable,9,2333,Owned,1.0
520,Peter Porter,Female,68125 William Flats,222,Savings Account,60 +,Tertiary and above,Permanent,886,Stable,9,2333,Owned,1.0
521,John Ferguson,Male,20021 Mark Village,156,Current Account,36 - 59,Tertiary and above,Permanent,4627,Stable,1,2333,Owned,0.0
522,Eugene Hamilton,Female,4404 Angela Landing Suite 511,156,Current Account,60 +,Tertiary and above,Permanent,4627,Unstable,3,2333,Rented,0.0
523,Brian Leonard,Female,681 Benitez Manors,28,Current Account,36 - 59,Highschool and below,Permanent,886,Stable,6,2333,Owned,0.0
524,Chad English,Male,08140 Baker Underpass Apt. 087,239,Current Account,36 - 59,Tertiary and above,Permanent,4627,Stable,4,2333,Rented,0.0
525,Donna Peters,Female,8183 Peck Oval Apt. 415,223,Savings Account,36 - 59,Highschool and below,Student,886,Unstable,7,179487,Owned,0.0
526,Diana Trujillo,Male,1012 Meyers Port,156,Savings Account,18 - 35,Tertiary and above,Student,4627,Unstable,2,2789,Rented,0.0
527,Kathleen Sheppard,Female,18720 Davis Highway,28,Current Account,60 +,Highschool and below,Contract,4627,Unstable,8,2789,Owned,1.0
528,Alexandra Cruz,Male,3937 Craig Meadow,239,Savings Account,36 - 59,Highschool and below,Contract,4627,Stable,6,179487,Owned,1.0
529,Kathleen Owens,Female,880 Robert Center,99,Current Account,18 - 35,Tertiary and above,Student,4627,Unstable,1,2333,Rented,0.0
530,Susan Gibson,Male,27218 Holly Rapid,193,Savings Account,18 - 35,Tertiary and above,Contract,4627,Unstable,6,179487,Owned,1.0
531,Gabrielle Washington,Female,161 Alyssa Expressway Apt. 766,239,Savings Account,60 +,Tertiary and above,Permanent,4627,Unstable,3,2789,Owned,0.0
532,Stephanie Fernandez,Male,1029 Baker Wall,223,Savings Account,60 +,Highschool and below,Permanent,4627,Unstable,1,2789,Rented,0.0
533,Toni Walker,Male,4323 Penny Plains,222,Current Account,18 - 35,Highschool and below,Student,4627,Unstable,4,179487,Owned,0.0
534,Jaime Robinson,Female,5148 Mccormick Ferry,145,Current Account,60 +,Highschool and below,Contract,24001,Unstable,3,2789,Rented,0.0
535,Rodney Allen,Female,0462 Cooper Orchard,223,Savings Account,60 +,Highschool and below,Student,886,Stable,3,2333,Rented,0.0
536,Calvin Miller,Male,5754 Sharon Station Suite 860,239,Current Account,36 - 59,Tertiary and above,Contract,24001,Stable,8,2789,Rented,1.0
537,Michael Coleman,Female,63087 Victoria Harbors,156,Current Account,36 - 59,Tertiary and above,Permanent,4627,Unstable,9,179487,Owned,2.0
538,Alexis Carrillo,Male,10403 Christine Squares,239,Savings Account,36 - 59,Highschool and below,Student,24001,Unstable,0,2333,Owned,0.0
539,Wendy Hampton,Male,8365 Sanchez Meadow Apt. 083,239,Current Account,18 - 35,Highschool and below,Contract,24001,Unstable,6,2333,Owned,1.0
540,Anne Campbell,Male,1891 Amanda Lock Apt. 470,28,Current Account,60 +,Tertiary and above,Student,886,Unstable,4,2333,Owned,0.0
541,Casey Myers,Female,0183 Donna Harbors,44,Current Account,36 - 59,Tertiary and above,Permanent,4627,Unstable,4,179487,Owned,1.0
542,Teresa Tate,Male,59511 Bauer Green,193,Current Account,18 - 35,Highschool and below,Permanent,886,Stable,8,2789,Rented,1.0
543,Sara Thomas,Male,3563 Vazquez Mission,239,Savings Account,60 +,Highschool and below,Student,4627,Unstable,2,179487,Rented,0.0
544,Oscar Torres,Female,6835 Johnson Mount,28,Current Account,36 - 59,Highschool and below,Student,4627,Unstable,3,179487,Rented,0.0
545,Stephen Moore,Female,637 Anderson Keys,222,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Stable,9,179487,Rented,2.0
546,Jermaine Lane,Male,08229 Lynch Trafficway Suite 121,222,Savings Account,36 - 59,Tertiary and above,Permanent,886,Stable,8,2789,Rented,1.0
547,Teresa Hernandez,Male,32140 Diane Garden Apt. 025,193,Savings Account,18 - 35,Highschool and below,Permanent,886,Unstable,9,2333,Owned,1.0
548,Christopher Campos,Female,757 Matthew Walks Suite 078,222,Savings Account,18 - 35,Tertiary and above,Contract,4627,Stable,7,2789,Rented,1.0
549,Jean Christian,Female,2164 Heather Pike,239,Current Account,60 +,Highschool and below,Contract,24001,Unstable,1,179487,Owned,0.0
550,William Reeves,Female,931 Ashley Run,99,Current Account,60 +,Tertiary and above,Contract,4627,Unstable,3,2333,Rented,0.0
551,Rodney Petersen,Male,40784 Ryan Greens,239,Savings Account,18 - 35,Highschool and below,Student,886,Stable,5,2333,Rented,0.0
552,Paul Walker,Female,65646 Hall Land,28,Savings Account,60 +,Tertiary and above,Contract,4627,Unstable,9,2333,Rented,1.0
553,Marco Mccormick,Male,19835 Kathryn Estate Suite 634,44,Current Account,60 +,Tertiary and above,Student,4627,Unstable,2,2789,Rented,0.0
554,Mackenzie Vega,Female,075 Lindsey Isle Suite 200,239,Current Account,36 - 59,Tertiary and above,Permanent,4627,Unstable,6,2333,Rented,0.0
555,Carlos Stevens,Male,581 April Mall Suite 245,145,Current Account,36 - 59,Tertiary and above,Student,4627,Stable,10,2333,Owned,1.0
556,Garrett Taylor,Male,63900 Wilson Union Suite 631,156,Current Account,60 +,Tertiary and above,Permanent,4627,Unstable,0,2333,Owned,0.0
557,Sarah Pittman,Male,843 David Knolls Suite 939,222,Current Account,60 +,Tertiary and above,Contract,24001,Stable,4,2333,Owned,0.0
558,Erik Arnold,Female,645 Harris Views,239,Current Account,60 +,Highschool and below,Permanent,886,Unstable,4,2333,Owned,0.0
559,Darlene Hardy,Female,09852 Sara Court,145,Current Account,36 - 59,Tertiary and above,Contract,886,Unstable,9,2333,Owned,1.0
560,Richard Richards,Female,066 Waters Rest,28,Current Account,18 - 35,Highschool and below,Permanent,4627,Stable,5,2789,Owned,1.0
561,Phillip Arnold,Male,1855 Sara Lakes Apt. 467,222,Savings Account,36 - 59,Tertiary and above,Contract,886,Unstable,3,2333,Rented,0.0
562,Herbert Murray,Female,3057 Taylor Spring,28,Savings Account,18 - 35,Highschool and below,Contract,886,Unstable,5,179487,Rented,0.0
563,Wanda Pope,Male,670 Chapman Motorway Suite 301,239,Savings Account,36 - 59,Highschool and below,Permanent,4627,Unstable,10,179487,Owned,2.0
564,Samantha Smith,Female,6237 Hansen Harbors Apt. 465,239,Savings Account,60 +,Highschool and below,Permanent,4627,Stable,3,2333,Rented,0.0
565,Steve Roach,Male,6279 Brian Extensions,145,Current Account,36 - 59,Highschool and below,Contract,24001,Unstable,8,2333,Rented,1.0
566,Bailey Howe,Male,601 Brenda Shore Suite 008,44,Current Account,60 +,Tertiary and above,Student,24001,Stable,0,2789,Rented,0.0
567,James Robinson,Female,483 James Ports Apt. 113,239,Current Account,36 - 59,Tertiary and above,Student,24001,Unstable,10,179487,Owned,2.0
568,Michael Evans DDS,Female,701 Smith Path Apt. 050,239,Savings Account,18 - 35,Highschool and below,Permanent,4627,Unstable,8,2789,Owned,1.0
569,Jacqueline Sims,Female,741 Roberts Greens Suite 078,222,Current Account,60 +,Tertiary and above,Student,24001,Unstable,0,2333,Owned,0.0
570,John Williams,Male,15683 Kim Hollow,145,Current Account,60 +,Highschool and below,Permanent,24001,Stable,8,179487,Owned,2.0
571,David Lang,Female,2131 James Union Apt. 752,223,Current Account,18 - 35,Highschool and below,Permanent,24001,Unstable,8,179487,Rented,2.0
572,Jeffrey Bell,Male,230 Kelly Ports Suite 686,156,Current Account,60 +,Tertiary and above,Contract,4627,Stable,1,2789,Rented,0.0
573,Mike Hamilton,Male,91225 Carlos Freeway Apt. 969,28,Current Account,60 +,Tertiary and above,Student,886,Stable,8,2789,Owned,1.0
574,Tracy Burton,Female,80688 Scott Loop,239,Savings Account,60 +,Tertiary and above,Student,4627,Stable,7,2789,Owned,1.0
575,Theodore Roberson,Female,0993 Stacy Plains Suite 490,156,Savings Account,18 - 35,Highschool and below,Student,4627,Unstable,2,2333,Rented,0.0
576,Abigail King,Male,157 Amy Ports Apt. 039,239,Savings Account,60 +,Highschool and below,Contract,4627,Stable,7,2333,Owned,0.0
577,Alexander Craig,Female,294 Victoria Tunnel,239,Current Account,36 - 59,Tertiary and above,Permanent,24001,Stable,1,2789,Rented,0.0
578,Marc Massey,Female,11773 Bell Mews Suite 689,239,Savings Account,36 - 59,Tertiary and above,Contract,886,Stable,8,2333,Owned,1.0
579,Joshua Taylor,Male,775 Ramos Meadow Apt. 574,223,Savings Account,36 - 59,Tertiary and above,Student,4627,Stable,1,2333,Rented,0.0
580,William Ho,Female,28907 Ryan Hill Apt. 253,193,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Unstable,5,2789,Rented,1.0
581,Gregory Green,Male,717 Martin Plain,239,Current Account,36 - 59,Highschool and below,Contract,4627,Unstable,9,179487,Rented,1.0
582,Timothy Whitehead,Female,29370 Brittany Mountain Suite 076,156,Current Account,60 +,Tertiary and above,Permanent,4627,Unstable,7,2789,Rented,1.0
583,Brandon Johnson,Male,7302 White Coves Suite 928,239,Current Account,18 - 35,Tertiary and above,Contract,886,Stable,3,179487,Owned,0.0
