Customer_ID,Name,Gender,Address,Nationality,Account_Type,Age,Education,Employment,Salary,Employer_Stability,Customer_Loyalty,Balance,Residential_Status
584,Christopher Gonzalez,0,931 Deanna Motorway,156,1,0,0,1,60437,1,0,2368,0
585,Jose Johnson,0,64231 Christian View,239,1,0,1,0,7623,0,1,2368,1
586,Rachel Reynolds,1,203 Brown Mill Apt. 785,99,1,1,0,1,245,1,1,9046,1
587,Kathleen Hill,1,72371 Hall Estate,239,1,1,1,2,60437,1,0,2368,1
588,Robert Gomez,0,9082 Sean Mission Apt. 982,222,1,2,1,2,7623,1,1,2368,0
589,Kathleen Arnold,0,8964 Daniel Fords,239,1,1,0,2,60437,0,0,9046,1
590,Hunter Harris,1,37555 Burton Circles Suite 467,193,1,1,0,0,245,1,1,2368,1
591,Alicia Taylor,1,44043 Price Islands,223,1,2,0,2,245,0,0,2368,1
592,Carrie Munoz,1,8252 Austin Meadow,239,1,2,1,2,60437,0,0,476384,1
593,Jason Jacobs,1,86661 Brock Street Apt. 396,223,1,2,0,0,7623,1,0,476384,0
594,Angela Hardy,0,912 Andre Crest Suite 267,222,1,0,1,1,60437,1,0,476384,0
595,Erin Cross,1,9026 Carl Branch Suite 489,145,1,1,1,2,245,0,1,2368,0
596,Taylor Hall,1,7998 Moreno Road,145,1,2,1,0,7623,1,1,9046,0
597,Micheal Cunningham,1,655 Jody Skyway Apt. 952,239,1,1,0,0,7623,0,1,2368,1
598,Chelsea Sharp,1,864 Anderson Station Apt. 022,239,1,1,0,1,60437,1,1,2368,0
599,Debra Williams,0,875 Katherine Ports Apt. 238,223,1,2,0,2,60437,0,1,476384,0
600,Amy Faulkner,1,1527 James Squares,239,1,0,1,0,7623,0,0,476384,1
601,Heather Gilbert,1,08960 Johnson Turnpike Suite 347,156,1,2,0,1,245,1,1,9046,0
602,Stacey Williams,1,8203 Brian Circle,222,1,2,1,0,60437,1,0,476384,0
603,Billy Garcia,1,2009 Sanchez Tunnel Apt. 505,239,1,2,0,0,245,1,0,9046,0
604,Michelle Vazquez,1,10814 Adams Street,99,1,0,1,0,60437,0,0,476384,1
605,Tyler May,1,417 Zuniga Villages,28,1,1,1,2,7623,0,0,476384,1
606,Elizabeth Henderson,1,61103 Young Forges Suite 693,239,1,1,1,2,60437,0,0,9046,1
607,Lisa Knox,1,4612 Byrd Isle Suite 429,239,1,0,1,2,60437,1,1,9046,1
608,Teresa Cook,1,7518 Monica Cliff Apt. 544,239,1,1,1,1,245,0,1,9046,0
609,Alyssa Butler,0,0704 Garrison Hollow Apt. 778,145,1,2,0,2,7623,1,1,9046,0
610,Courtney Aguirre,0,449 Oliver Passage Suite 197,239,1,1,0,2,7623,1,1,9046,1
611,Tammy Vaughan,0,061 Higgins Estates,239,1,0,1,0,7623,1,1,2368,0
612,Micheal Hutchinson,0,110 Shawn Ferry,239,1,2,0,1,245,1,0,9046,1
613,Luis Daniels,1,57551 Dawn Coves Suite 833,145,1,1,0,2,245,0,1,9046,0
614,Alexis Frost,0,3762 Frederick Isle Suite 314,156,1,0,0,2,245,1,0,2368,0
615,Angela Butler,1,86179 Wells Wells,239,1,1,1,0,7623,0,1,9046,1
616,Rachel Johnston,0,1666 Donald Shore,223,1,1,1,1,7623,0,1,9046,0
617,Melissa Williams,0,51952 Richardson Villages Suite 110,239,1,2,0,2,7623,0,0,476384,0
618,Christy Villegas,1,55427 Patricia Streets,193,1,0,0,2,7623,0,1,9046,0
619,Lance Ramos,0,5157 Jessica Terrace Suite 354,193,1,0,1,0,60437,1,1,2368,0
620,Lisa Wilkins,0,6169 Wheeler Keys Apt. 275,44,1,2,1,2,60437,0,0,2368,0
621,Matthew Cochran,1,38873 Jones Stream,239,1,0,0,1,60437,0,0,9046,1
622,Anthony Cole,0,7830 Dennis Parkways,239,1,2,0,2,245,0,1,476384,1
623,Christopher Blair,1,05807 Gillespie Stream,239,1,0,1,0,7623,0,0,2368,0
624,Marcus Lane,0,2443 Sarah Islands Suite 741,239,1,2,0,1,7623,0,0,9046,0
625,Kaitlin Bullock,1,037 Christopher Mission,145,1,2,0,1,7623,1,1,476384,1
626,Lisa Robinson,1,0757 Blake Flats,239,1,1,1,2,60437,1,1,9046,1
627,Dana Hoover,1,14043 Stewart Terrace Apt. 239,99,1,0,1,1,245,0,1,476384,1
628,Tracy Hicks,1,489 Walter Stravenue Suite 333,239,1,0,1,0,60437,1,0,9046,1
629,Erica Turner,0,136 Acosta Lakes,239,1,0,1,0,7623,0,0,476384,1
630,Daniel Scott,0,78531 Hammond Springs Apt. 828,239,1,2,1,2,60437,0,0,2368,1
631,John Hunt,0,579 Gonzalez Path,239,1,2,1,2,60437,0,1,2368,0
632,John Anderson,1,10303 Wiggins Inlet Suite 274,239,1,2,1,2,60437,0,1,476384,0
633,April Sullivan,0,534 Tamara Rapids Suite 385,239,1,0,0,2,7623,0,0,2368,0
634,David Roberts,1,72001 Antonio Gateway,145,1,0,1,2,7623,0,0,9046,1
635,Valerie Reynolds,0,798 Dunn Way Apt. 412,44,1,1,0,0,245,1,0,476384,0
636,Christopher Green,1,98140 Jeffrey Forges Suite 770,156,1,2,0,2,7623,0,0,9046,1
637,Xavier Newton,0,5137 Stafford Ports,193,1,1,1,1,245,0,1,476384,1
638,Deborah Parrish,1,425 Wallace Well,239,1,2,1,1,245,1,0,2368,0
639,David Roberts,0,27692 Devin Isle Apt. 419,239,1,0,1,2,60437,0,1,2368,0
640,Susan Rowe,0,8752 James Mountains,239,1,0,1,1,7623,1,0,9046,1
641,Christine Medina,1,28850 Scott Pass,145,1,0,0,2,245,1,1,9046,0
642,Michael Hernandez,1,492 Baker Brook Suite 142,156,1,0,0,0,245,0,0,9046,0
643,Jeremy Brown,0,972 Antonio Mission,239,1,0,0,2,7623,0,1,476384,0
644,Courtney Schneider,0,73121 Cynthia Burgs Suite 799,239,1,0,1,2,245,0,1,2368,1
645,Tammy Lawson,0,0615 Peterson Ports Suite 591,239,1,2,0,2,245,1,0,2368,1
646,Barry Stewart,1,3950 Ball Ranch Suite 346,44,1,0,0,0,60437,0,0,9046,0
647,Nicole Williams,1,84720 Hernandez Rapids Suite 026,99,1,0,0,2,60437,1,1,2368,1
648,Jonathan Mayo,0,74871 Flowers Forest Suite 945,28,1,2,1,1,245,0,1,9046,1
649,Emily Mathews,0,4416 William Park,99,1,0,0,1,7623,1,0,476384,1
650,Sarah Griffin,0,19368 Wright Mews,28,1,2,0,0,7623,0,0,2368,1
651,Brendan Brooks,0,2068 Quinn Squares Apt. 677,223,1,2,1,2,245,0,1,9046,0
652,Michaela Baldwin,0,497 Bryan Unions Apt. 346,28,1,0,0,2,60437,0,0,2368,1
653,Lauren Hood,1,14253 Michele Hill Suite 493,44,1,0,1,1,7623,0,1,9046,0
654,Jeffrey Mooney,0,428 Stephanie Lights Suite 993,239,1,1,1,0,245,0,0,2368,1
655,Susan Anderson,1,81277 Tate Inlet Suite 056,44,1,0,1,2,7623,1,1,476384,0
656,Ronald Swanson,1,77272 Holt Meadow,99,1,2,1,1,60437,1,0,2368,1
657,Stacy Cross,0,56631 Monique Neck Apt. 988,99,1,1,1,2,60437,0,1,2368,0
658,Justin Johnson,1,6476 Barry Prairie Apt. 900,99,1,0,1,0,7623,0,0,476384,1
659,Peter Thompson,1,7576 Webb Garden Suite 204,223,1,2,0,0,245,1,1,9046,0
660,Samantha Holmes,0,32866 Joy Court Suite 545,145,1,2,0,0,60437,1,1,9046,0
661,Tiffany Hicks,0,34974 Edwards Hill Suite 685,145,1,0,1,0,7623,1,1,476384,0
662,Morgan Newman,1,2821 Mason Pass Apt. 859,239,1,0,0,0,245,1,1,9046,0
663,James Arias,1,912 Watts Cove,44,1,1,1,2,245,1,0,9046,0
664,Joshua Alvarez,0,3043 Karen Mountains,99,1,2,0,0,245,0,1,2368,1
665,Samantha Thompson,0,7239 Daniel Cliffs,156,1,1,0,1,245,1,1,2368,0
666,Alex Hamilton,1,6556 Tasha Row Apt. 207,239,1,1,1,1,60437,1,1,2368,1
667,Mr. Tyler Kaufman MD,0,965 Christopher Trail Suite 594,145,1,1,1,2,7623,1,1,9046,0
668,Rachel Todd,0,5066 Kim Ford,222,1,2,1,2,245,1,0,2368,1
669,Veronica Jackson,0,833 Farley Square,28,1,0,0,0,245,0,1,9046,0
670,Eric Woods,1,96208 Buchanan Creek,239,1,2,0,0,60437,0,1,476384,1
671,Kenneth Williams,0,9427 David Mount Apt. 396,239,1,0,0,1,60437,1,0,476384,1
672,Amy Morrison,0,89183 Frey Ford Apt. 312,145,1,2,1,2,245,0,0,2368,0
673,Vickie Rios,0,403 Jennifer Alley Apt. 828,193,1,2,0,0,245,1,1,9046,0
674,Alan Johnson,1,68621 Carter Wall Apt. 349,239,1,1,1,0,7623,0,0,9046,0
675,Theresa Gutierrez,0,50440 Mandy Lodge,239,1,2,0,1,245,1,1,2368,1
676,James Simpson,0,622 Kristin Canyon,44,1,1,0,2,60437,1,1,9046,0
677,Miguel Phillips,1,2984 Johnson Corners,239,1,1,1,0,60437,0,0,2368,0
678,Timothy Taylor,0,7421 Lee Parks,193,1,1,0,1,60437,1,1,476384,0
679,Katelyn Davis,0,14933 Larry Harbor,99,1,1,1,0,60437,0,0,476384,0
680,Vanessa Morris,1,81862 Danielle Parks Suite 746,99,1,2,1,0,60437,1,1,476384,0
681,Jessica Hughes,1,92323 Hill Mountain Suite 950,239,1,2,1,0,60437,0,1,476384,1
682,Jesus Mack,0,822 Martinez Glen Apt. 171,222,1,0,1,1,60437,1,0,9046,1
683,Mark Meyer,0,82931 Gray Squares Apt. 166,145,1,0,1,1,60437,0,1,2368,1
684,Kristin Macias,1,413 Erica Plaza Suite 812,222,1,1,0,2,7623,1,0,9046,1
685,Catherine Thomas,0,60666 Steven Bridge Apt. 514,239,1,0,1,0,7623,1,0,476384,1
686,Amanda Watson,0,992 Kristine Ranch,99,1,0,0,1,7623,1,1,476384,1
687,Anna Barry,0,04998 Cantu Crossing,223,1,0,1,2,60437,0,1,476384,1
688,Robert Gardner,0,7124 Daniel Hills Suite 106,222,1,0,0,2,60437,1,1,476384,0
689,Brian Mckinney,1,45123 Erin Divide Suite 015,156,1,2,1,0,60437,1,1,2368,1
690,Michelle Phelps,1,454 Jennifer Glen,239,1,2,0,0,245,1,0,9046,1
691,Andrew Herrera,0,2806 Olsen Route Apt. 080,222,1,1,0,0,60437,1,1,2368,1
692,William Crawford DVM,0,6538 Miller Keys,239,1,1,1,1,7623,1,1,476384,1
693,Jessica Gonzalez,1,956 Renee Cape,239,1,1,1,0,60437,1,0,9046,0
694,Matthew Butler,1,9311 Clark Square Apt. 789,99,1,2,1,0,245,1,0,476384,0
695,Robert Myers,0,79935 Lori Viaduct Apt. 725,239,1,1,1,0,60437,0,0,2368,0
696,Robert Gonzales,0,591 Jones Ports,145,1,2,1,2,60437,0,0,9046,1
697,Monique Bauer,1,2578 Elizabeth Expressway Apt. 441,223,1,2,0,2,60437,1,1,2368,1
698,Ebony Calderon,1,391 Shelia Estate Suite 392,222,1,0,1,2,245,1,1,2368,1
699,Jamie Brennan,1,8128 Anthony Corners,239,1,0,0,2,7623,0,0,476384,1
700,Angela Barnes,1,3433 Brown Cliff,239,1,1,1,0,245,1,1,2368,0
701,Anthony Gallegos,0,5242 Reynolds Extensions Suite 798,239,1,0,1,0,7623,1,0,9046,1
702,Cynthia Elliott,0,68820 Hoffman Rapids,193,1,0,1,2,245,1,1,9046,0
703,Ashley Sawyer,0,70170 Barton Wells Suite 621,44,1,2,1,0,7623,1,0,9046,1
704,Michael Hester,0,749 Kelley Locks Apt. 208,239,1,0,1,0,245,1,1,2368,1
705,Shawn Lee,1,2037 Cynthia Stravenue,239,1,2,0,1,7623,1,1,476384,0
706,Brandi Gamble,0,161 Mills Cliff Suite 396,99,1,1,1,0,7623,0,1,476384,1
707,Emily Taylor,1,8428 Sanders Key,193,1,1,0,1,245,1,0,476384,0
708,Connor Martin,0,526 Carol Cliffs Apt. 497,193,1,1,0,2,245,1,1,476384,1
709,Bruce Diaz,0,64743 Bailey Courts,239,1,0,1,2,7623,1,0,9046,1
710,Tamara Peters,1,806 Ramos Tunnel,28,1,1,0,1,7623,1,0,9046,1
711,Ryan Mitchell,0,459 Rich Stream Apt. 141,156,1,1,0,1,60437,0,0,476384,1
712,Aaron Powell,1,281 Hicks Mountain Suite 746,156,1,2,0,1,7623,0,0,476384,1
713,Brenda Washington,0,20994 Robert Track,44,1,2,0,1,245,0,0,9046,0
714,Madison Dixon,1,9951 Mary Springs,145,1,0,0,0,60437,0,1,2368,1
715,Pamela Jones,1,998 Robert Vista Apt. 755,193,1,1,1,0,245,0,1,9046,0
716,Tina Scott,1,71464 Karen Fords Suite 278,222,1,2,1,1,60437,0,1,2368,1
717,Matthew Boone,0,287 Moore Trafficway,239,1,2,0,1,245,1,0,9046,1
718,Rita Burns,1,60990 Marcus Valley Suite 941,239,1,0,0,1,245,1,0,9046,1
719,Karla Phelps,0,697 Phelps Light Suite 796,99,1,2,1,2,60437,0,0,9046,1
720,Andrew Patrick,0,40329 Barnett Ford,222,1,1,1,2,60437,0,0,9046,1
721,Robert Snow,1,6501 William Highway Apt. 668,28,1,1,0,0,7623,1,1,2368,0
722,Kathleen Bishop,1,5954 Bowman Cliff Suite 393,193,1,0,1,2,7623,1,1,2368,0
723,Chad Torres,0,8333 Erin Unions,44,1,1,1,0,7623,0,0,2368,1
724,Veronica Martinez,0,472 Phillip Hollow Suite 265,239,1,2,1,2,7623,1,1,9046,1
725,Leslie Lopez,1,478 Christopher Ports Apt. 154,44,1,1,0,2,7623,0,0,476384,0
726,Jared Lopez,0,9165 Murillo Union,239,1,0,1,2,7623,1,1,9046,0
727,Jared Mccoy,0,434 Combs Alley,222,1,0,1,1,60437,0,0,9046,1
728,Dr. Tamara Hill,0,74821 Moreno Lake Suite 716,239,1,2,0,2,7623,1,1,476384,1
729,Jamie Alvarado,0,6121 Lawson Islands Apt. 138,239,1,1,0,0,7623,1,1,2368,1
730,Derek Santiago,0,592 Kathy Shoals Apt. 415,99,1,0,1,1,245,1,0,2368,1
731,Miranda Davenport,0,4405 Bradley Inlet,239,1,1,0,1,60437,0,1,9046,0
732,Jake Bennett,0,8219 Campbell Glens,222,1,0,0,1,245,0,0,2368,0
733,Jennifer Leblanc,1,14029 Mary Islands,193,1,1,1,0,7623,0,0,2368,1
734,Alexandra Arellano,1,59279 Monroe Mountains Suite 439,156,1,1,0,1,60437,1,0,2368,0
735,Gregory Hobbs,1,917 Hernandez Place Suite 170,99,1,0,1,1,245,1,0,476384,1
736,Patrick Reyes,0,7568 Miller Motorway Apt. 785,223,1,1,1,2,60437,1,0,9046,0
737,Crystal Krueger,1,462 Tammy Circles,99,1,2,1,0,60437,1,1,2368,0
738,Nicholas Wolf,1,543 Nicole Parkways Suite 537,222,1,1,0,1,245,0,1,476384,1
739,Jennifer Moyer,1,725 Gordon Highway Apt. 471,239,1,2,0,0,245,0,0,2368,1
740,Patricia Ball,0,444 Gonzales Pines,223,1,1,1,0,7623,1,1,9046,0
741,Janice Martin,0,121 Christian Manor Apt. 675,239,1,0,1,2,60437,0,1,476384,0
742,Michael Jones II,0,9416 Johnson Plains,156,1,0,0,0,60437,0,0,9046,1
743,Martin Bridges,0,09814 Johnson Wells Suite 944,145,1,2,1,1,245,0,1,9046,0
744,Alicia Johns,0,87884 Mills Ferry Apt. 045,239,1,2,1,1,7623,0,0,2368,0
745,Daniel Robinson,1,3320 Amanda Union,156,1,0,0,2,245,1,1,476384,1
746,Sara Ortega,0,7443 Trujillo Glens Apt. 805,239,1,1,1,0,7623,1,0,476384,1
747,Tyler Ramos,1,26551 Leah Lights Suite 270,239,1,1,0,1,60437,0,1,476384,1
748,Carlos Valdez,1,52993 Joyce Burgs,239,1,1,1,2,60437,0,1,476384,0
749,Scott Sheppard,0,0370 Tammy Ridges Suite 921,99,1,1,1,0,7623,1,0,476384,0
750,Ryan Martinez,1,489 Sean Coves Suite 674,99,1,0,1,2,245,1,1,9046,1
751,John Santos,0,2840 Alexandra Cliff Apt. 527,239,1,0,1,1,7623,1,1,2368,1
752,Rick Oliver,1,9808 Tiffany Crossroad Apt. 834,223,1,2,0,2,7623,0,1,2368,1
753,Laura Nicholson,1,19097 Rebecca Shoals Suite 401,239,1,1,1,1,60437,0,0,476384,1
754,Austin Ruiz,0,8736 Duke Meadow Suite 518,239,1,1,1,2,7623,0,1,476384,1
755,Eric Cruz,1,9967 Nicholas Mount,193,1,2,1,0,7623,0,0,9046,0
756,Kevin Jones,0,728 Karen Shoal,156,1,2,0,2,7623,0,1,476384,1
757,Nicholas Holt,1,078 Ronald Station,222,1,0,0,0,245,1,1,9046,0
758,Carol Wilson,1,78038 Scott Drives Apt. 963,239,1,1,0,2,7623,0,1,9046,0
759,Carol Barnes,1,6186 Robert Brook Suite 522,239,1,2,0,2,60437,0,1,476384,0
760,Susan Cummings,0,88272 Sean Creek,28,1,2,1,2,7623,1,0,476384,1
761,Bruce Doyle,1,759 Vasquez Turnpike,99,1,2,0,1,60437,1,0,9046,0
762,Tina Alexander,0,3423 Donald Union Apt. 205,28,1,1,1,2,245,1,0,2368,1
763,Rebekah Smith,1,74327 Joseph Cove,239,1,0,0,1,7623,1,1,2368,0
764,Matthew Silva,0,5047 Diana Run Suite 716,239,1,0,0,2,245,0,1,476384,0
765,Jamie Murray,0,839 Juan Walks,239,1,0,0,2,245,1,0,2368,0
766,Matthew Robinson,0,749 Brandi Islands,99,1,2,0,0,245,0,0,9046,0
767,George Melton,0,983 Robert Parks,193,1,2,1,2,60437,0,1,2368,1
768,Brandon Harris,0,364 Wilcox Walks Suite 599,44,1,0,0,2,60437,1,0,2368,1
769,Bryan Harper,1,7538 Maria Greens,222,1,0,1,2,7623,1,1,2368,0
770,Christina Arellano,0,0032 Bond Mission Suite 662,99,1,2,0,0,7623,0,0,9046,0
771,Justin Skinner,0,4226 Adkins Estate Apt. 378,239,1,0,0,0,7623,1,1,476384,1
772,Kimberly Smith,1,6021 Rebecca Freeway,28,1,2,0,2,245,0,1,476384,0
773,Brenda Bean,1,65559 Vance Port,239,1,2,1,1,60437,0,0,2368,1
774,Tanya Hopkins,1,17301 Tonya Views,239,1,2,0,2,245,1,1,476384,1
775,Steve Hughes,0,254 Gomez Harbors,99,1,1,0,1,60437,1,1,476384,1
776,Vincent Murray,0,98409 Miller Shores Suite 843,222,1,1,0,2,60437,1,1,476384,0
777,Christopher Bass,1,884 Hughes Rest Suite 396,223,1,1,1,1,245,1,1,2368,1
778,Wayne Collier,1,321 Debra Land Apt. 444,239,1,1,1,0,7623,0,1,476384,1
779,Joel Allen,0,51297 Nicole Plains,145,1,0,1,2,245,1,0,476384,1
780,Bonnie Gibbs,1,53470 Black Turnpike Apt. 959,28,1,0,0,2,245,1,1,2368,0
781,Benjamin Torres,1,949 Jacob Loop Suite 887,28,1,1,1,0,245,1,1,9046,0
782,Kristin Miller MD,1,77697 Nathaniel Forest,28,1,0,0,1,245,0,1,2368,1
783,Leslie Johnson,1,78497 Matthew Viaduct,239,1,0,1,1,7623,1,1,9046,1
784,John Moore,0,8026 Kelly Lane Suite 456,239,1,2,1,1,60437,1,1,9046,0
785,Andrew Diaz,0,801 Michael Oval,239,1,0,1,1,60437,0,1,476384,0
786,Samuel Duncan,0,696 Christina Wells Suite 233,239,1,0,0,2,7623,1,0,9046,0
787,Christopher Williams,1,00067 Brian Haven,239,1,1,1,1,245,1,1,2368,0
788,Jack Anderson,0,170 Stevenson Streets,239,1,2,1,1,245,1,1,9046,1
789,William Miller,1,53521 Kathy Spurs,223,1,2,1,2,60437,0,0,476384,0
790,Raymond Frost,0,807 Logan Pass,239,1,2,1,0,7623,0,0,2368,0
791,Michelle Young,0,52214 Wyatt Manors,44,1,2,1,0,7623,1,1,2368,0
792,Thomas Tyler,1,4613 Acevedo Ridges Suite 645,145,1,1,1,0,60437,1,0,476384,0
793,Daniel Powell,1,23322 William Wells Apt. 484,239,1,1,0,0,7623,0,1,9046,1
794,Miranda Bailey,1,22993 Soto Club,239,1,0,0,1,245,0,0,9046,0
795,Paul Johnson,1,9755 Garrett Islands,44,1,2,0,0,7623,0,1,476384,1
796,Sean Anderson,1,54777 Watson Forge,239,1,2,1,1,245,0,1,476384,0
797,Angela Cooper,0,21697 Cruz Plaza Apt. 213,239,1,0,1,1,60437,1,1,476384,0
798,Miranda Anderson,0,80056 Danielle Green Suite 423,239,1,1,1,1,7623,1,0,2368,0
799,Larry Rangel,0,8716 Murray Radial Suite 099,99,1,1,0,0,245,1,1,9046,0
800,Kayla Stein,0,9218 Reyes Ports Suite 788,156,1,1,1,1,7623,1,1,476384,1
801,Rebecca Morris,0,26310 Mayer Throughway Apt. 654,239,1,0,0,2,245,0,1,2368,1
802,Adam Franklin,0,476 Frey Cove Apt. 212,239,1,0,1,0,7623,0,0,2368,1
803,Christopher Cardenas,1,691 Jones Parkways,223,1,0,1,0,60437,1,1,2368,1
804,Jerry Berry,1,61109 Adam Stravenue Apt. 343,193,1,1,1,2,7623,0,1,476384,1
805,Monica Mccoy,0,36465 Louis Route Suite 279,145,1,2,0,0,245,0,1,2368,0
806,Nicole Williamson,1,08851 Stephanie Gateway,222,1,1,0,1,60437,1,1,476384,0
807,Andrea Bailey,1,44011 Eric Fall Suite 271,239,1,0,0,2,60437,1,0,9046,1
808,David Lutz,1,636 Mckay Gardens Suite 365,239,1,1,1,1,245,1,0,476384,1
809,Madison Skinner,1,543 Matthew Summit,223,1,2,1,1,7623,0,1,2368,0
810,Michelle Ferguson DDS,0,2304 Vega Fields,99,1,1,1,2,7623,0,0,9046,1
811,Jennifer Savage,1,3841 Kristin Junction,193,1,0,0,2,60437,1,0,2368,1
812,Patrick Solis Jr.,1,874 White Camp,193,1,2,0,0,60437,1,1,9046,0
813,Jason Lewis,0,644 Matthew Locks Apt. 187,239,1,2,1,1,245,0,1,9046,1
814,Jocelyn Roberts,1,2925 Jeremy Run,44,1,2,0,0,245,0,1,476384,1
815,Michael Watson,1,48925 Cody Isle,239,1,2,1,2,60437,1,1,2368,0
816,Rachel Lopez,1,1043 Steven Mission Apt. 554,239,1,2,1,1,245,0,0,9046,1
817,Amanda Smith,0,93726 Chen Keys Suite 789,193,1,0,1,1,7623,1,1,9046,1
818,Theresa Johnston,0,88989 Green Fall,145,1,0,1,2,60437,0,0,476384,1
819,Denise Anderson,1,905 Holmes Forges,156,1,0,0,2,245,1,0,2368,0
820,Jose Gibson,1,903 Griffin Cliffs,145,1,1,0,2,245,1,0,2368,1
821,Steven Pennington,0,5536 Mitchell Cape,28,1,0,0,0,60437,1,0,2368,1
822,Evan Cox,1,2282 Conway Plain,156,1,0,0,2,60437,0,1,476384,0
823,Denise Rodriguez DDS,0,5405 Kelly Spurs,156,1,0,1,1,7623,0,0,2368,0
824,Gary Castillo,1,9415 Goodwin Loop Suite 470,44,1,2,0,1,245,1,0,476384,1
825,Amber Hill,0,1118 Robinson Points Suite 702,222,1,1,1,1,60437,0,1,9046,1
826,Scott Hart,0,985 Cynthia Mews Apt. 232,28,1,0,0,2,245,0,0,476384,1
827,Jeremiah Beasley,1,71098 Sandra Crossroad Apt. 935,145,1,0,1,0,60437,0,1,9046,1
828,Kerry Harper,1,0144 Finley Fort,239,1,1,0,0,60437,1,1,476384,1
829,Tristan Mills,1,096 John Brook,28,1,2,0,1,245,0,1,2368,1
830,Sharon Rodriguez,0,009 Emily Junction Apt. 370,239,1,0,1,2,60437,1,0,2368,1
831,Richard Miller,0,741 Robles Villages Apt. 005,156,1,2,1,0,245,0,0,476384,1
832,James Reyes,0,649 Berg Ferry,239,1,2,0,1,245,1,1,476384,0
833,David Hall,0,178 George Stream Suite 627,222,1,2,1,2,60437,1,0,2368,1
834,Jason Alvarado,1,95771 Michelle Landing Apt. 835,239,1,1,1,0,245,0,1,2368,1
835,Jeremy Moody,1,67416 Cook Streets Apt. 394,156,1,1,1,0,245,1,0,2368,0
836,Paul Coleman,0,7578 Nicole Highway,239,1,2,0,0,60437,1,1,476384,1
837,Alexis Bradley,1,021 Jonathan Mission,222,1,2,1,1,245,0,0,9046,1
838,William Thompson,1,98057 Frank Walks,44,1,1,0,0,245,0,1,476384,0
839,James Stone,1,526 Sarah Skyway Suite 631,44,1,1,0,0,60437,0,1,476384,1
840,Jessica Johnson,1,3730 Maxwell Hollow,44,1,0,0,2,245,1,1,476384,1
841,Charles White,1,1714 Cheryl Summit Apt. 086,239,1,1,0,2,7623,0,0,9046,1
842,Dennis Bowen,0,6102 Carson Ridge,239,1,2,0,2,7623,0,1,2368,0
843,Lauren Mercado,0,60065 Deanna Island,239,1,0,0,2,7623,1,0,476384,1
844,Jacqueline Cooper,1,834 Mary Courts,239,1,0,1,2,60437,1,1,2368,1
845,Matthew Henderson,1,0880 Melissa Stream Apt. 496,99,1,2,0,1,7623,0,1,2368,1
846,James Farrell,0,932 Long Hill Suite 102,239,1,0,1,1,60437,0,1,476384,1
847,Ryan Sullivan,1,672 Michael View Apt. 813,145,1,1,1,1,7623,1,1,476384,0
848,Terry Rojas,0,427 Norris Ways Apt. 066,44,1,1,0,0,60437,0,1,2368,0
849,Kelsey Adams,1,04901 Acosta Manors Apt. 834,44,1,2,1,2,7623,1,0,9046,0
850,Anna Morrison,0,93145 Williams Plain Apt. 336,239,1,0,0,0,60437,1,0,9046,1
851,Jody Randolph,0,61417 James Road,99,1,1,1,2,60437,0,0,9046,0
852,Tony Griffin,1,72952 Stuart Fort Apt. 080,239,1,0,0,1,7623,1,0,2368,0
853,Nicole Allen,1,73878 Gutierrez Spurs,222,1,0,0,2,245,0,0,2368,0
854,Sherry Lee,0,8780 Holmes Turnpike,145,1,2,1,0,60437,0,1,476384,1
855,Deanna Tran,1,520 Bradley Pike Suite 836,223,1,2,1,2,245,0,0,9046,0
856,Adrian Ellis,1,996 Jones Alley,156,1,1,1,1,7623,1,0,476384,0
857,Alex Shepherd,0,435 Tara Groves Suite 159,223,1,1,0,0,245,1,0,476384,0
858,Robert Stewart,1,4978 Miller Drives,222,1,0,1,1,60437,1,0,2368,1
859,Patricia Spencer,0,07629 Amanda Vista,239,1,0,1,2,245,1,1,476384,0
860,Ryan Bowers,1,35639 Ramirez Bypass Apt. 851,44,1,0,1,2,60437,1,0,2368,1
861,Jodi Miller,1,69520 Hunt Locks,99,1,1,0,0,60437,0,0,9046,0
862,Amy Fisher,0,0103 Casey Trail,28,1,2,0,0,7623,0,0,476384,1
863,Ronnie Vega,0,714 Jonathan Ridge,239,1,2,1,1,60437,0,0,9046,0
864,Chris Moreno,1,14388 Traci Extension Suite 229,239,1,2,1,1,60437,1,0,9046,1
865,Judith Smith,0,05869 Hunt Rapids Suite 483,239,1,0,0,0,60437,0,0,476384,1
866,David Robbins,0,04384 Guzman Squares,145,1,1,0,1,245,1,0,2368,1
867,Michael Schneider,0,8664 Ashley Forges Suite 182,28,1,2,0,0,245,0,1,2368,1
868,Kayla James,1,3463 King Manor Suite 012,44,1,1,1,2,60437,1,0,476384,0
869,Adrienne Frey,1,56168 Kara Fork Suite 000,223,1,1,1,2,60437,1,0,476384,1
870,Shane Smith,0,5962 Diaz Greens,222,1,2,0,2,60437,1,1,2368,1
871,Bradley Cabrera,1,072 Rachael Forest Suite 773,28,1,1,0,2,7623,0,1,9046,1
872,Michael Stein,0,469 Garcia Manors Apt. 697,239,1,1,0,0,7623,0,1,476384,1
873,Kellie Wilson,0,471 Kelly Station,239,1,1,1,1,7623,1,1,9046,1
874,Sean Gregory,0,01224 Baker Key Suite 895,239,1,1,0,2,245,0,0,2368,0
875,Chelsea Alvarado,1,466 Lindsay Knolls Apt. 496,239,1,2,1,1,245,0,1,9046,1
